source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
FBXW7,CCDC127,FBXW7+ctrl,0.0160102968791674,0.5362301,Yes,203,11485,K562
FBXW7,WDR13,FBXW7+ctrl,1.865035022130973e-05,0.6439544,Yes,203,11485,K562
FBXW7,DDX52,FBXW7+ctrl,0.9393991626411295,-0.017742872,No,203,11485,K562
FBXW7,ARCN1,FBXW7+ctrl,0.7162974919933727,0.029200554,No,203,11485,K562
FBXW7,MARS,FBXW7+ctrl,0.7930658285260408,-0.09029174,No,203,11485,K562
GRB2,ABCA1,GRB2+ctrl,0.0019719517542317,0.7081945,Yes,186,11485,K562
GRB2,KRT81,GRB2+ctrl,0.0183867076704432,1.0192446,Yes,186,11485,K562
GRB2,ERCC2,GRB2+ctrl,0.0093836987349989,0.5845225,Yes,186,11485,K562
GRB2,DMAC1,GRB2+ctrl,0.8721259071565047,0.021083415,No,186,11485,K562
GRB2,KCNMA1,GRB2+ctrl,0.6906233822011947,0.020883739,No,186,11485,K562
GRB2,HYOU1,GRB2+ctrl,0.516195748300112,0.05760336,No,186,11485,K562
COX10,ANKZF1,COX10+ctrl,0.041824404233341,0.55259705,Yes,167,11485,K562
COX10,NSUN5,COX10+ctrl,0.0133104465151831,0.6946132,Yes,167,11485,K562
COX10,BHLHE40,COX10+ctrl,0.0414356281940431,0.52134323,Yes,167,11485,K562
COX10,NCBP2,COX10+ctrl,0.8654420794999692,-0.0058950186,No,167,11485,K562
COX10,CEP55,COX10+ctrl,0.1354524144736093,0.13375536,No,167,11485,K562
COX10,POLR3H,COX10+ctrl,0.8914890429203374,0.0032174587,No,167,11485,K562
COX5A,GATA6,COX5A+ctrl,0.0272077746711752,0.5506383,Yes,193,11485,K562
COX5A,C12orf45,COX5A+ctrl,0.026291197460408,0.51280856,Yes,193,11485,K562
COX5A,ACSF3,COX5A+ctrl,0.0236718721383136,0.7285032,Yes,193,11485,K562
COX5A,PET117,COX5A+ctrl,0.649881119708714,0.20247698,No,193,11485,K562
COX5A,WDR45,COX5A+ctrl,0.9146918619247224,-0.021835089,No,193,11485,K562
COX5A,C1orf50,COX5A+ctrl,0.7165519752025884,-0.18564272,No,193,11485,K562
WDTC1,HIST1H1C,WDTC1+ctrl,1.7137252426290958e-17,1.562804,Yes,71,11485,K562
WDTC1,PLA2G12A,WDTC1+ctrl,0.0104729775577187,0.60694504,Yes,71,11485,K562
WDTC1,HIST1H2AC,WDTC1+ctrl,1.8851964932543778e-17,3.9165506,Yes,71,11485,K562
WDTC1,KIF13B,WDTC1+ctrl,0.7836188528459253,0.13315463,No,71,11485,K562
WDTC1,ATXN7L3B,WDTC1+ctrl,0.9000848871635585,0.027769089,No,71,11485,K562
WDTC1,RAB3GAP2,WDTC1+ctrl,0.0976847401464856,0.60165644,No,71,11485,K562
H3F3A,MGST2,H3F3A+ctrl,0.0410140823514761,0.56906736,Yes,137,11485,K562
H3F3A,CENPO,H3F3A+ctrl,0.0282173623963603,0.52135444,Yes,137,11485,K562
H3F3A,SMUG1,H3F3A+ctrl,0.0287704488168895,0.54612553,Yes,137,11485,K562
H3F3A,NDUFA12,H3F3A+ctrl,0.3076965850187783,0.03557618,No,137,11485,K562
H3F3A,EIF2AK4,H3F3A+ctrl,0.8448922001477142,0.04600635,No,137,11485,K562
H3F3A,EXOSC1,H3F3A+ctrl,0.7749279697406699,0.045956552,No,137,11485,K562
RPL36,SPRED1,RPL36+ctrl,0.0073695054904335,0.7404877,Yes,80,11485,K562
RPL36,GSN,RPL36+ctrl,0.0002210168593736,1.7578229,Yes,80,11485,K562
RPL36,VAMP2,RPL36+ctrl,0.0002178387627049,0.71010584,Yes,80,11485,K562
RPL36,ACOX1,RPL36+ctrl,0.5305622726719745,-0.30576515,No,80,11485,K562
RPL36,COPB1,RPL36+ctrl,0.6162652518515725,0.035243988,No,80,11485,K562
RPL36,SLC2A1,RPL36+ctrl,0.0800425350517821,0.14450602,No,80,11485,K562
PPP6C,SNAI1,PPP6C+ctrl,0.0001336469714183,0.63883233,Yes,1581,11485,K562
PPP6C,ITGA11,PPP6C+ctrl,8.385256061841283e-11,0.6407845,Yes,1581,11485,K562
PPP6C,PMEPA1,PPP6C+ctrl,1.1806986055680782e-18,0.6100383,Yes,1581,11485,K562
PPP6C,FBXO38,PPP6C+ctrl,0.8988418181014478,0.03346157,No,1581,11485,K562
PPP6C,DVL3,PPP6C+ctrl,0.171883858283485,0.12375808,No,1581,11485,K562
PPP6C,SERPINB6,PPP6C+ctrl,0.0001648364645566,0.09114206,No,1581,11485,K562
KRR1,FBXW2,KRR1+ctrl,0.0473798681619485,0.9091735,Yes,16,11485,K562
KRR1,ZMAT3,KRR1+ctrl,1.3758228546239343e-05,1.6005808,Yes,16,11485,K562
KRR1,RRAS,KRR1+ctrl,6.68749057707125e-05,0.95242476,Yes,16,11485,K562
KRR1,PIGH,KRR1+ctrl,0.5252531059088514,1.0688801,No,16,11485,K562
KRR1,HMG20A,KRR1+ctrl,0.8595121668303408,-0.18870354,No,16,11485,K562
KRR1,HCCS,KRR1+ctrl,0.3767184850610426,0.4196471,No,16,11485,K562
NBEAL1,AC073365.1,NBEAL1+ctrl,0.017263769219781,0.6345656,Yes,170,11485,K562
NBEAL1,ARID4A,NBEAL1+ctrl,0.0205965856172714,0.54828405,Yes,170,11485,K562
NBEAL1,SLC41A3,NBEAL1+ctrl,0.0225699735399658,0.5809829,Yes,170,11485,K562
NBEAL1,DPY19L4,NBEAL1+ctrl,0.4812284173243998,0.17932582,No,170,11485,K562
NBEAL1,ZFAND2A,NBEAL1+ctrl,0.2245503966368609,0.2117064,No,170,11485,K562
NBEAL1,GSE1,NBEAL1+ctrl,0.8632905396895685,-0.09419012,No,170,11485,K562
MRPL46,PLCB3,MRPL46+ctrl,0.0308181595146102,0.7016516,Yes,106,11485,K562
MRPL46,HSPA14,MRPL46+ctrl,0.0462588530573027,0.862092,Yes,106,11485,K562
MRPL46,TUBA4A,MRPL46+ctrl,0.0008291622116945,0.6020616,Yes,106,11485,K562
MRPL46,ITGB3BP,MRPL46+ctrl,0.7508103819611218,0.08644903,No,106,11485,K562
MRPL46,RPUSD3,MRPL46+ctrl,0.921428122673046,0.014544725,No,106,11485,K562
MRPL46,PCYT2,MRPL46+ctrl,0.7306233401438529,0.12789154,No,106,11485,K562
KDM2A,TAOK3,KDM2A+ctrl,0.0106089415495938,0.5183507,Yes,74,11485,K562
KDM2A,ZDHHC20,KDM2A+ctrl,0.043656331311052,0.6325973,Yes,74,11485,K562
KDM2A,MTHFD2L,KDM2A+ctrl,0.0080725567584355,0.7559911,Yes,74,11485,K562
KDM2A,COL13A1,KDM2A+ctrl,0.6556498047365598,0.22839701,No,74,11485,K562
KDM2A,LAPTM4B,KDM2A+ctrl,0.7113684957536712,0.07835442,No,74,11485,K562
KDM2A,CFAP298,KDM2A+ctrl,0.0600662476902622,0.23586026,No,74,11485,K562
PGS1,SEMA5A,PGS1+ctrl,0.0224314535827886,0.6961645,Yes,96,11485,K562
PGS1,TTLL5,PGS1+ctrl,0.0482358643129262,0.6990919,Yes,96,11485,K562
PGS1,PCOLCE2,PGS1+ctrl,0.0084539540572555,0.7466475,Yes,96,11485,K562
PGS1,PRRC2C,PGS1+ctrl,0.9469265914922008,-0.012553513,No,96,11485,K562
PGS1,BTD,PGS1+ctrl,0.8215693477745807,-0.054783344,No,96,11485,K562
PGS1,SESN2,PGS1+ctrl,0.4062050872789988,0.6599946,No,96,11485,K562
DTYMK,GPN2,DTYMK+ctrl,0.036220791098934,0.7768171,Yes,107,11485,K562
DTYMK,IFITM10,DTYMK+ctrl,0.0271287965005723,0.5298643,Yes,107,11485,K562
DTYMK,LYSMD3,DTYMK+ctrl,0.0414956858798917,0.69562125,Yes,107,11485,K562
DTYMK,PTK2,DTYMK+ctrl,0.0733546580594054,0.18985885,No,107,11485,K562
DTYMK,USF2,DTYMK+ctrl,0.8599691246804314,0.024734378,No,107,11485,K562
DTYMK,CCNDBP1,DTYMK+ctrl,0.1981433956726686,0.23752046,No,107,11485,K562
DCTN5,CPEB4,DCTN5+ctrl,0.0357067089272519,0.71750826,Yes,19,11485,K562
DCTN5,MAP1A,DCTN5+ctrl,0.0009351662601407,1.3762457,Yes,19,11485,K562
DCTN5,LINC00472,DCTN5+ctrl,0.0372258230219525,0.7629677,Yes,19,11485,K562
DCTN5,DHX32,DCTN5+ctrl,0.6100878708409105,0.13541102,No,19,11485,K562
DCTN5,CSTF2T,DCTN5+ctrl,0.8969957412095138,-0.62358856,No,19,11485,K562
DCTN5,BIRC6,DCTN5+ctrl,0.923661416759508,0.060907602,No,19,11485,K562
NEMF,MIEF1,NEMF+ctrl,0.0381534307017011,0.6055021,Yes,79,11485,K562
NEMF,CIT,NEMF+ctrl,0.0124415031157235,0.6261183,Yes,79,11485,K562
NEMF,NOP2,NEMF+ctrl,0.0087622178849523,0.5468174,Yes,79,11485,K562
NEMF,DAP,NEMF+ctrl,0.7611532753365946,0.025794625,No,79,11485,K562
NEMF,SEPTIN6,NEMF+ctrl,0.4699936271089252,0.53940654,No,79,11485,K562
NEMF,GJC1,NEMF+ctrl,0.7924876997591914,0.123049974,No,79,11485,K562
MPG,FAM49B,MPG+ctrl,0.0054501989118009,0.5938426,Yes,39,11485,K562
MPG,KCNK6,MPG+ctrl,0.037956929533769,0.7640486,Yes,39,11485,K562
MPG,DCP1A,MPG+ctrl,0.0164191992562229,1.0031204,Yes,39,11485,K562
MPG,RAB3GAP1,MPG+ctrl,0.34712972905487,0.29437315,No,39,11485,K562
MPG,DLD,MPG+ctrl,0.9546693044323814,0.010719657,No,39,11485,K562
MPG,RAMAC,MPG+ctrl,0.2441195403759796,0.9016943,No,39,11485,K562
SPG7,IL1B,SPG7+ctrl,0.0001268119396413,0.7827843,Yes,126,11485,K562
SPG7,WBP2,SPG7+ctrl,0.0068350574896101,0.5014843,Yes,126,11485,K562
SPG7,ACTR8,SPG7+ctrl,0.02259111689347,0.7223184,Yes,126,11485,K562
SPG7,NDUFA1,SPG7+ctrl,0.1029913393532012,0.11079942,No,126,11485,K562
SPG7,ZNF248,SPG7+ctrl,0.9866424383923388,-0.044131756,No,126,11485,K562
SPG7,CHMP4B,SPG7+ctrl,0.978851128085416,0.036741853,No,126,11485,K562
SLC1A5,PLXNA2,SLC1A5+ctrl,0.0033524269818329,0.54404044,Yes,1962,11485,K562
SLC1A5,CHAMP1,SLC1A5+ctrl,0.6120852389390601,0.01699698,No,1962,11485,K562
SLC1A5,CLIP4,SLC1A5+ctrl,0.326812895666581,0.08237553,No,1962,11485,K562
SLC1A5,LINC00662,SLC1A5+ctrl,0.1967206004541226,0.15686893,No,1962,11485,K562
SACM1L,IFT20,SACM1L+ctrl,0.000442780921705,0.73868024,Yes,71,11485,K562
SACM1L,ITFG1,SACM1L+ctrl,0.0136551379330617,0.79464734,Yes,71,11485,K562
SACM1L,KDM5B,SACM1L+ctrl,2.4210078308896945e-05,0.72288465,Yes,71,11485,K562
SACM1L,MIR155HG,SACM1L+ctrl,0.5487503527644524,-0.44520044,No,71,11485,K562
SACM1L,LCLAT1,SACM1L+ctrl,0.6455786059267511,0.41232085,No,71,11485,K562
SACM1L,ATP11A,SACM1L+ctrl,0.93366635031577,-0.08089495,No,71,11485,K562
NOL9,PRDX5,NOL9+ctrl,9.744030018453564e-07,0.6008092,Yes,19,11485,K562
NOL9,ARF3,NOL9+ctrl,0.01457295749466,0.57680166,Yes,19,11485,K562
NOL9,PCNX1,NOL9+ctrl,0.0166526859628991,0.9956291,Yes,19,11485,K562
NOL9,ADRB2,NOL9+ctrl,0.9239634271060204,-0.255646,No,19,11485,K562
NOL9,HERPUD2,NOL9+ctrl,0.7958877093948716,0.10737038,No,19,11485,K562
NOL9,PUS1,NOL9+ctrl,0.2563865742599827,0.81502867,No,19,11485,K562
GTF3C2,CAMTA2,GTF3C2+ctrl,0.0056696465109136,1.1123657,Yes,80,11485,K562
GTF3C2,AARS,GTF3C2+ctrl,0.015188265379275,0.687315,Yes,80,11485,K562
GTF3C2,CD55,GTF3C2+ctrl,5.627416259895478e-06,0.7571396,Yes,80,11485,K562
GTF3C2,COMMD6,GTF3C2+ctrl,4.9509807276454766e-05,0.27264315,No,80,11485,K562
GTF3C2,TPP2,GTF3C2+ctrl,0.9044305349671364,0.13331628,No,80,11485,K562
GTF3C2,TRPS1,GTF3C2+ctrl,0.297386558088433,0.6897483,No,80,11485,K562
CCDC130,C5orf30,CCDC130+ctrl,0.0162961769714865,0.5008029,Yes,114,11485,K562
CCDC130,SGTB,CCDC130+ctrl,0.0400259566462717,0.697283,Yes,114,11485,K562
CCDC130,KIF21A,CCDC130+ctrl,0.0100391116140982,0.7857852,Yes,114,11485,K562
CCDC130,BTG1,CCDC130+ctrl,0.0247365159677096,0.20660418,No,114,11485,K562
CCDC130,AC018464.1,CCDC130+ctrl,0.6472508896451705,0.13491869,No,114,11485,K562
CCDC130,INF2,CCDC130+ctrl,0.2589776231042113,0.20529628,No,114,11485,K562
UBTF,SNHG30,UBTF+ctrl,0.0139787042747784,0.61274195,Yes,297,11485,K562
UBTF,AC016831.1,UBTF+ctrl,0.0095527937572407,0.50085115,Yes,297,11485,K562
UBTF,SERPINB2,UBTF+ctrl,0.0334938040811454,0.5431495,Yes,297,11485,K562
UBTF,BRAF,UBTF+ctrl,0.983905167751167,-0.038394928,No,297,11485,K562
UBTF,AP2B1,UBTF+ctrl,0.0760871459223018,0.13366061,No,297,11485,K562
UBTF,B4GALT2,UBTF+ctrl,0.8582685904283591,0.008828402,No,297,11485,K562
UBR4,NBEA,UBR4+ctrl,0.0255218576614492,0.929652,Yes,73,11485,K562
UBR4,SUGP2,UBR4+ctrl,0.0165186646976942,0.5085664,Yes,73,11485,K562
UBR4,TOR4A,UBR4+ctrl,0.0484798972973631,0.70818925,Yes,73,11485,K562
UBR4,UBIAD1,UBR4+ctrl,0.4191796953469171,0.41822124,No,73,11485,K562
UBR4,ADSS,UBR4+ctrl,0.2136256073992323,0.21274734,No,73,11485,K562
UBR4,ATP1A1,UBR4+ctrl,0.2085965290290033,0.14938205,No,73,11485,K562
ANAPC15,WDR59,ANAPC15+ctrl,0.0078435016192905,0.5878546,Yes,532,11485,K562
ANAPC15,CLUH,ANAPC15+ctrl,0.0179857105421611,0.52325344,Yes,532,11485,K562
ANAPC15,ITFG1,ANAPC15+ctrl,0.3476945252946871,0.08917785,No,532,11485,K562
ANAPC15,KIAA1143,ANAPC15+ctrl,0.4128663198604051,0.062424183,No,532,11485,K562
ANAPC15,BRCC3,ANAPC15+ctrl,0.9287217072225152,-0.0077269077,No,532,11485,K562
PTEN,IPO11,PTEN+ctrl,0.0308883961357221,0.5621662,Yes,206,11485,K562
PTEN,NIBAN1,PTEN+ctrl,0.0009841924796361,0.6895218,Yes,206,11485,K562
PTEN,PPP3CC,PTEN+ctrl,0.0304047885508595,0.54055786,Yes,206,11485,K562
PTEN,RAB27A,PTEN+ctrl,0.4740085414896587,0.027367592,No,206,11485,K562
PTEN,FAS,PTEN+ctrl,0.0377662679360328,0.35442567,No,206,11485,K562
PTEN,B3GALT6,PTEN+ctrl,0.1393366648079463,0.20878053,No,206,11485,K562
MYBBP1A,GRINA,MYBBP1A+ctrl,0.000213948039666,1.054712,Yes,31,11485,K562
MYBBP1A,ZNF664,MYBBP1A+ctrl,0.0156428719896837,1.0534097,Yes,31,11485,K562
MYBBP1A,PRDX5,MYBBP1A+ctrl,3.1967704192518106e-11,0.60008764,Yes,31,11485,K562
MYBBP1A,SOCS5,MYBBP1A+ctrl,0.5765773839532216,0.27044702,No,31,11485,K562
MYBBP1A,F3,MYBBP1A+ctrl,0.1880395956665911,0.21980995,No,31,11485,K562
MYBBP1A,POLR1D,MYBBP1A+ctrl,0.8601623896011502,-0.056052983,No,31,11485,K562
PTMA,SIRT1,PTMA+ctrl,0.0172230430954245,0.5314913,Yes,190,11485,K562
PTMA,ABCA1,PTMA+ctrl,0.0101055910282326,0.5871117,Yes,190,11485,K562
PTMA,SVBP,PTMA+ctrl,0.0063804592112014,0.5053003,Yes,190,11485,K562
PTMA,IL1B,PTMA+ctrl,0.2702122193091619,0.17053246,No,190,11485,K562
PTMA,ZNF561,PTMA+ctrl,0.8613651836000407,0.1328721,No,190,11485,K562
PTMA,GMFB,PTMA+ctrl,0.691562407441481,0.06639886,No,190,11485,K562
KARS,ZDHHC21,KARS+ctrl,0.0230569982178485,1.6052266,Yes,28,11485,K562
KARS,ARHGEF2,KARS+ctrl,0.0016397661576666,1.782894,Yes,28,11485,K562
KARS,GADD45A,KARS+ctrl,6.489008554870832e-06,1.1806854,Yes,28,11485,K562
KARS,DCP1B,KARS+ctrl,0.8670781072207462,-0.5367272,No,28,11485,K562
KARS,AOX1,KARS+ctrl,0.7549547687615019,0.6154592,No,28,11485,K562
KARS,RBMS1,KARS+ctrl,0.9952079327386696,-0.060352027,No,28,11485,K562
NAGLU,STX12,NAGLU+ctrl,0.0001256661176008,0.6064906,Yes,259,11485,K562
NAGLU,CEP97,NAGLU+ctrl,0.0205753880595071,0.5382345,Yes,259,11485,K562
NAGLU,KRT81,NAGLU+ctrl,0.0398182210847377,0.7880573,Yes,259,11485,K562
NAGLU,UTP25,NAGLU+ctrl,0.8484438382604058,0.03051424,No,259,11485,K562
NAGLU,ERG28,NAGLU+ctrl,0.1430050621111109,0.21923363,No,259,11485,K562
NAGLU,YIPF5,NAGLU+ctrl,0.1178477033993509,0.12944716,No,259,11485,K562
HSD17B10,MT-ATP8,HSD17B10+ctrl,8.067626812946777e-99,1.1406174,Yes,848,11485,K562
HSD17B10,CA9,HSD17B10+ctrl,9.85589161285567e-08,0.6456357,Yes,848,11485,K562
HSD17B10,MTRNR2L8,HSD17B10+ctrl,3.01850054311204e-07,1.0139518,Yes,848,11485,K562
HSD17B10,POM121,HSD17B10+ctrl,0.6758348743336362,0.059414268,No,848,11485,K562
HSD17B10,FTL,HSD17B10+ctrl,1.1089907154930205e-08,0.026282549,No,848,11485,K562
HSD17B10,TMEM245,HSD17B10+ctrl,0.7222293000955728,0.020852089,No,848,11485,K562
SNW1,COQ6,SNW1+ctrl,0.0288553023963386,0.70817804,Yes,192,11485,K562
SNW1,GADD45A,SNW1+ctrl,0.0210203930259156,0.5933118,Yes,192,11485,K562
SNW1,SAV1,SNW1+ctrl,0.008966707436507,0.617949,Yes,192,11485,K562
SNW1,CDR2L,SNW1+ctrl,0.7637378414895545,0.08302975,No,192,11485,K562
SNW1,MAP1A,SNW1+ctrl,0.9346741814240838,-0.016437888,No,192,11485,K562
SNW1,RETREG2,SNW1+ctrl,0.9413540117602176,0.08466196,No,192,11485,K562
PPA1,ITGA11,PPA1+ctrl,0.0132206802264287,0.6594794,Yes,145,11485,K562
PPA1,LTBP2,PPA1+ctrl,0.0423828927285808,0.6450634,Yes,145,11485,K562
PPA1,ANXA3,PPA1+ctrl,0.0019658877832874,0.734704,Yes,145,11485,K562
PPA1,CTSA,PPA1+ctrl,0.0698249388337417,0.18119723,No,145,11485,K562
PPA1,MIR4458HG,PPA1+ctrl,0.1709645298473134,0.55713606,No,145,11485,K562
PPA1,BBS2,PPA1+ctrl,0.640557268792715,0.1793716,No,145,11485,K562
SBDS,E2F3,SBDS+ctrl,0.0317122488640607,0.5689217,Yes,87,11485,K562
SBDS,CAMK2N1,SBDS+ctrl,6.904828706856677e-06,0.58592856,Yes,87,11485,K562
SBDS,RIPK2,SBDS+ctrl,0.0077795306172269,0.74017274,Yes,87,11485,K562
SBDS,MAP3K11,SBDS+ctrl,0.8937134209772677,-0.05076456,No,87,11485,K562
SBDS,PSMD8,SBDS+ctrl,0.2774820751357965,0.056617558,No,87,11485,K562
SBDS,RRP36,SBDS+ctrl,0.469437838278414,0.09234634,No,87,11485,K562
EIF4H,GIT1,EIF4H+ctrl,0.0024399335022749,0.6328633,Yes,169,11485,K562
EIF4H,BAMBI,EIF4H+ctrl,0.000114781561023,0.93296885,Yes,169,11485,K562
EIF4H,PACS1,EIF4H+ctrl,5.484095632058489e-05,0.591503,Yes,169,11485,K562
EIF4H,CD3EAP,EIF4H+ctrl,0.7836803345068994,-0.06205046,No,169,11485,K562
EIF4H,SCMH1,EIF4H+ctrl,0.9395162614975204,-0.045884132,No,169,11485,K562
EIF4H,RNF145,EIF4H+ctrl,0.7310532559694889,0.060359955,No,169,11485,K562
TBCA,GMEB1,TBCA+ctrl,0.0367002159734357,0.60134435,Yes,161,11485,K562
TBCA,SLC7A6,TBCA+ctrl,0.0259128550066887,0.74233055,Yes,161,11485,K562
TBCA,NOC4L,TBCA+ctrl,0.0074080139910802,0.51877177,Yes,161,11485,K562
TBCA,ANKLE2,TBCA+ctrl,0.9021397480812404,0.017557919,No,161,11485,K562
TBCA,ZCRB1,TBCA+ctrl,0.9328886255480348,-0.015405387,No,161,11485,K562
TBCA,TBC1D16,TBCA+ctrl,0.7426140631821284,0.23376226,No,161,11485,K562
USP8,SHOC2,USP8+ctrl,0.0476458229623339,0.59264576,Yes,47,11485,K562
USP8,ADIPOR1,USP8+ctrl,0.0117880380961943,0.5614709,Yes,47,11485,K562
USP8,MRPS36,USP8+ctrl,0.014101081106879,0.58929056,Yes,47,11485,K562
USP8,SMARCA1,USP8+ctrl,0.9818908376846284,-0.0043100715,No,47,11485,K562
USP8,NPAT,USP8+ctrl,0.5233786133631502,0.24230027,No,47,11485,K562
USP8,SUSD5,USP8+ctrl,0.3120892202292878,0.6397321,No,47,11485,K562
ZMAT2,SLC48A1,ZMAT2+ctrl,1.4573980192567111e-05,1.1955004,Yes,214,11485,K562
ZMAT2,YPEL5,ZMAT2+ctrl,0.0029893771067672,0.5792179,Yes,214,11485,K562
ZMAT2,PIKFYVE,ZMAT2+ctrl,0.022758543975296,0.6563523,Yes,214,11485,K562
ZMAT2,XYLT2,ZMAT2+ctrl,0.7983662632037651,-0.015654087,No,214,11485,K562
ZMAT2,PRPF38A,ZMAT2+ctrl,0.3258919201825817,-0.22606564,No,214,11485,K562
ZMAT2,NEU1,ZMAT2+ctrl,0.0113590385322263,0.44738448,No,214,11485,K562
IK,PLK3,IK+ctrl,5.615564355128446e-05,0.86828303,Yes,465,11485,K562
IK,LETMD1,IK+ctrl,7.972711613541413e-05,0.8421817,Yes,465,11485,K562
IK,AC005261.1,IK+ctrl,0.0169004017808245,0.5161743,Yes,465,11485,K562
IK,SUGP1,IK+ctrl,0.8457929368793864,0.0891161,No,465,11485,K562
IK,ZDHHC3,IK+ctrl,0.7970559025883136,0.020352364,No,465,11485,K562
IK,PLPP4,IK+ctrl,0.000194156355673,0.20038667,No,465,11485,K562
CHMP6,TUBA4A,CHMP6+ctrl,2.8185508203898347e-11,1.1293378,Yes,107,11485,K562
CHMP6,SEC16A,CHMP6+ctrl,0.0180752029940716,0.54797053,Yes,107,11485,K562
CHMP6,FAM155A,CHMP6+ctrl,0.0106582840609042,0.8263962,Yes,107,11485,K562
CHMP6,TMED2,CHMP6+ctrl,0.0488842656667017,0.14210719,No,107,11485,K562
CHMP6,MSRB3,CHMP6+ctrl,0.1506376225522637,0.1896984,No,107,11485,K562
CHMP6,AC127502.2,CHMP6+ctrl,0.2042356305191065,0.51142883,No,107,11485,K562
RPN1,FKBP11,RPN1+ctrl,0.0086241565938792,0.6779877,Yes,70,11485,K562
RPN1,ATF4,RPN1+ctrl,6.5590585845210855e-06,0.5483909,Yes,70,11485,K562
RPN1,FUNDC2,RPN1+ctrl,0.0062698110266983,0.53708446,Yes,70,11485,K562
RPN1,RBM4B,RPN1+ctrl,0.863206334819356,-0.06263375,No,70,11485,K562
RPN1,COX15,RPN1+ctrl,0.8861739843660243,0.098492265,No,70,11485,K562
RPN1,TRIM34,RPN1+ctrl,0.8093798879479157,0.14615703,No,70,11485,K562
MRPL36,MT-ATP8,MRPL36+ctrl,3.561210623311172e-223,1.2196608,Yes,1686,11485,K562
MRPL36,FTX,MRPL36+ctrl,0.3301026692259808,0.07145321,No,1686,11485,K562
MRPL36,VPS26A,MRPL36+ctrl,0.2502206934626494,0.022924468,No,1686,11485,K562
MRPL36,NOLC1,MRPL36+ctrl,0.5609346390864585,0.018315941,No,1686,11485,K562
ZNF718,ORC5,ZNF718+ctrl,0.7798888206205788,0.03565359,No,435,11485,K562
ZNF718,MZT1,ZNF718+ctrl,0.2282512186400989,0.07137713,No,435,11485,K562
ZNF718,CCDC43,ZNF718+ctrl,0.8594693903107098,0.039505124,No,435,11485,K562
ATXN10,SC5D,ATXN10+ctrl,0.0169633609607961,1.3523114,Yes,59,11485,K562
ATXN10,HLA-E,ATXN10+ctrl,5.248684864021071e-08,0.9484837,Yes,59,11485,K562
ATXN10,SACM1L,ATXN10+ctrl,0.0449303739935371,0.7406293,Yes,59,11485,K562
ATXN10,G6PC3,ATXN10+ctrl,0.0288790612013445,0.474128,No,59,11485,K562
ATXN10,RAB18,ATXN10+ctrl,0.6496984676102413,0.112853885,No,59,11485,K562
ATXN10,USP45,ATXN10+ctrl,0.6179132034624819,0.29677844,No,59,11485,K562
TMEM242,DDIT4,TMEM242+ctrl,0.0003573264863323,0.8092315,Yes,610,11485,K562
TMEM242,CREBRF,TMEM242+ctrl,0.0419712501928357,0.749444,Yes,610,11485,K562
TMEM242,CA9,TMEM242+ctrl,0.0001233732223454,0.51389575,Yes,610,11485,K562
TMEM242,UBE2O,TMEM242+ctrl,0.8789695140213348,0.03490162,No,610,11485,K562
TMEM242,KLHL7,TMEM242+ctrl,0.5880113310785025,0.03396249,No,610,11485,K562
TMEM242,CAMK1,TMEM242+ctrl,0.9473855573453523,-0.0024764538,No,610,11485,K562
HSPA9,EPHX1,HSPA9+ctrl,0.0063416906485871,0.7284976,Yes,113,11485,K562
HSPA9,BLVRB,HSPA9+ctrl,3.974088972999845e-05,0.5420263,Yes,113,11485,K562
HSPA9,WDR45,HSPA9+ctrl,1.2345153008685237e-06,1.2254745,Yes,113,11485,K562
HSPA9,DNAH14,HSPA9+ctrl,0.979513363369332,0.07328701,No,113,11485,K562
HSPA9,FBXO30,HSPA9+ctrl,0.933541649027169,-0.005876541,No,113,11485,K562
HSPA9,CLCN3,HSPA9+ctrl,0.0045976197892166,0.45425922,No,113,11485,K562
MAT2A,SRSF8,MAT2A+ctrl,0.0151778381018369,0.53339064,Yes,160,11485,K562
MAT2A,ATP13A2,MAT2A+ctrl,0.0066197740659823,0.71358514,Yes,160,11485,K562
MAT2A,ASCC1,MAT2A+ctrl,0.0308190004217078,0.54841757,Yes,160,11485,K562
MAT2A,SEMA3A,MAT2A+ctrl,0.0461314661774307,0.3274548,No,160,11485,K562
MAT2A,NUP43,MAT2A+ctrl,0.8942611398440733,-0.08987284,No,160,11485,K562
MAT2A,PSMA7,MAT2A+ctrl,0.8548004114184475,-0.01669705,No,160,11485,K562
CDC6,UBE2E2,CDC6+ctrl,0.0070059504025118,0.87911236,Yes,88,11485,K562
CDC6,OPTN,CDC6+ctrl,2.1931411060072425e-05,0.58770305,Yes,88,11485,K562
CDC6,LRPAP1,CDC6+ctrl,2.9260435519934974e-05,0.5195907,Yes,88,11485,K562
CDC6,R3HCC1L,CDC6+ctrl,0.5410833981720573,-0.058971405,No,88,11485,K562
CDC6,TLCD3A,CDC6+ctrl,0.5788968419115275,-0.06010461,No,88,11485,K562
CDC6,SRD5A3,CDC6+ctrl,0.0825669301489043,0.42489052,No,88,11485,K562
INTS3,GNPDA1,INTS3+ctrl,0.0077722421158332,0.6294592,Yes,70,11485,K562
INTS3,ZZEF1,INTS3+ctrl,0.0479323488992569,1.1864355,Yes,70,11485,K562
INTS3,TRIM8,INTS3+ctrl,2.3272807576206203e-06,1.0113127,Yes,70,11485,K562
