source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
PGS1,ZNF768,PGS1+ctrl,0.3596565247382517,0.59014773,No,95,11485,RPE1
PGS1,TPRG1L,PGS1+ctrl,0.9137893690261598,-0.06427693,No,95,11485,RPE1
PGS1,EEF1AKMT4,PGS1+ctrl,0.7895296768330483,-0.40216923,No,95,11485,RPE1
SPG7,RBBP8,SPG7+ctrl,0.0029030482178301,-0.5659468,Yes,115,11485,RPE1
SPG7,ESCO2,SPG7+ctrl,0.0063955585541124,-0.9793006,Yes,115,11485,RPE1
SPG7,PTX3,SPG7+ctrl,0.0155261988387479,0.5244088,Yes,115,11485,RPE1
SPG7,ZBTB40,SPG7+ctrl,0.7967774901880039,-0.17824578,No,115,11485,RPE1
SPG7,MRC2,SPG7+ctrl,0.4196852806895276,0.18107677,No,115,11485,RPE1
SPG7,HS3ST3A1,SPG7+ctrl,0.0876090812058263,-0.7818382,No,115,11485,RPE1
SLC1A5,PLXNA2,SLC1A5+ctrl,0.0066801638536026,0.5312543,Yes,1877,11485,RPE1
SLC1A5,HRAS,SLC1A5+ctrl,5.1989747917262206e-117,-0.64095837,Yes,1877,11485,RPE1
SLC1A5,SLC1A5,SLC1A5+ctrl,5.760333536102451e-204,-25.103115,Yes,1877,11485,RPE1
SLC1A5,ATP2B4,SLC1A5+ctrl,0.5857486989878373,-0.021587014,No,1877,11485,RPE1
SLC1A5,AL627171.2,SLC1A5+ctrl,0.8553638394001786,0.04153037,No,1877,11485,RPE1
SLC1A5,MUL1,SLC1A5+ctrl,0.4451939259543077,-0.13240886,No,1877,11485,RPE1
SACM1L,SAT1,SACM1L+ctrl,8.412163564466718e-09,1.4376994,Yes,71,11485,RPE1
SACM1L,PGP,SACM1L+ctrl,6.510937055920329e-05,-0.7682993,Yes,71,11485,RPE1
SACM1L,ANLN,SACM1L+ctrl,4.9716510671557726e-06,-0.9236642,Yes,71,11485,RPE1
SACM1L,JADE2,SACM1L+ctrl,0.1830967630988342,-1.2976997,No,71,11485,RPE1
SACM1L,SERPINB2,SACM1L+ctrl,0.7519486715989712,0.98218346,No,71,11485,RPE1
SACM1L,KCTD18,SACM1L+ctrl,0.6545949332538363,0.5428486,No,71,11485,RPE1
GTF3C2,EML4,GTF3C2+ctrl,0.0343844061089031,-0.7307569,Yes,77,11485,RPE1
GTF3C2,CDC45,GTF3C2+ctrl,0.0223810884333248,-1.0644052,Yes,77,11485,RPE1
GTF3C2,BLMH,GTF3C2+ctrl,0.0087895058558297,-1.0990186,Yes,77,11485,RPE1
GTF3C2,ALMS1,GTF3C2+ctrl,0.2782587903982459,-0.80900645,No,77,11485,RPE1
GTF3C2,ZNF644,GTF3C2+ctrl,0.0582185770847782,-0.42776942,No,77,11485,RPE1
GTF3C2,MGST2,GTF3C2+ctrl,0.117551601082998,-0.7289963,No,77,11485,RPE1
CCDC130,FDFT1,CCDC130+ctrl,0.004175190161262,0.5332544,Yes,93,11485,RPE1
CCDC130,IMPA2,CCDC130+ctrl,0.0374333524938436,-1.3126566,Yes,93,11485,RPE1
CCDC130,CHSY1,CCDC130+ctrl,0.0468605748780363,-0.6539974,Yes,93,11485,RPE1
CCDC130,LTV1,CCDC130+ctrl,0.6396937202471882,-0.091401935,No,93,11485,RPE1
CCDC130,PHF12,CCDC130+ctrl,0.1972666897909714,0.41158175,No,93,11485,RPE1
CCDC130,HDGFL3,CCDC130+ctrl,0.009961367276623,-0.42668068,No,93,11485,RPE1
UBTF,CEP192,UBTF+ctrl,0.0151054528429585,-0.7008891,Yes,132,11485,RPE1
UBTF,ST3GAL1,UBTF+ctrl,0.0362517971380768,-0.7328687,Yes,132,11485,RPE1
UBTF,ZNF609,UBTF+ctrl,0.0206777162685567,-0.83529997,Yes,132,11485,RPE1
UBTF,FN1,UBTF+ctrl,0.0019845850551693,-0.12265313,No,132,11485,RPE1
UBTF,TOR1AIP2,UBTF+ctrl,0.3757984604874219,-0.106113434,No,132,11485,RPE1
UBTF,CEP250,UBTF+ctrl,0.2365127443953608,-0.22878575,No,132,11485,RPE1
UBR4,ATXN1,UBR4+ctrl,0.0014618676005855,0.9620203,Yes,72,11485,RPE1
UBR4,P3H1,UBR4+ctrl,0.0002934307718132,0.95865107,Yes,72,11485,RPE1
UBR4,HYI,UBR4+ctrl,0.0029032343844755,-0.5188803,Yes,72,11485,RPE1
UBR4,EIF3J-DT,UBR4+ctrl,0.2841199134036911,0.6132431,No,72,11485,RPE1
UBR4,DNAJB1,UBR4+ctrl,0.7866381805237412,0.11109054,No,72,11485,RPE1
UBR4,NRBF2,UBR4+ctrl,0.392198435663614,0.17896163,No,72,11485,RPE1
PTEN,ARSJ,PTEN+ctrl,0.0020944549178347,0.5404912,Yes,187,11485,RPE1
PTEN,CREBL2,PTEN+ctrl,0.0004003044272451,-1.3738782,Yes,187,11485,RPE1
PTEN,POLR1E,PTEN+ctrl,9.671580310322926e-05,0.58511686,Yes,187,11485,RPE1
PTEN,GEM,PTEN+ctrl,0.069542431633077,0.59203076,No,187,11485,RPE1
PTEN,UTP18,PTEN+ctrl,0.0771917825005996,0.19558322,No,187,11485,RPE1
PTEN,UBXN2A,PTEN+ctrl,0.8100467907076208,0.03413856,No,187,11485,RPE1
NBPF12,AC091607.2,NBPF12+ctrl,0.0401301696340544,-0.6723354,Yes,1159,11485,RPE1
NBPF12,BEX4,NBPF12+ctrl,0.0303123587230502,-0.88150454,Yes,1159,11485,RPE1
NBPF12,KRTAP2-3,NBPF12+ctrl,6.640984475457412e-05,-1.4296038,Yes,1159,11485,RPE1
NBPF12,CTNNBL1,NBPF12+ctrl,0.4601718478963995,0.06300914,No,1159,11485,RPE1
NBPF12,TRHDE,NBPF12+ctrl,0.0754676189803965,0.15976524,No,1159,11485,RPE1
NBPF12,PPP1R14B-AS1,NBPF12+ctrl,0.4746702702349122,-0.04646969,No,1159,11485,RPE1
MYBBP1A,LAMC1,MYBBP1A+ctrl,5.12090619494887e-05,0.752135,Yes,31,11485,RPE1
MYBBP1A,PRIM1,MYBBP1A+ctrl,0.0075578269192376,-3.0755575,Yes,31,11485,RPE1
MYBBP1A,NCAPD3,MYBBP1A+ctrl,0.0399925037912982,-1.2990364,Yes,31,11485,RPE1
MYBBP1A,GNL2,MYBBP1A+ctrl,0.3364523103044389,-0.34162545,No,31,11485,RPE1
MYBBP1A,NR2F2-AS1,MYBBP1A+ctrl,0.727205198759289,0.19841838,No,31,11485,RPE1
MYBBP1A,WDR43,MYBBP1A+ctrl,0.389396067699289,-0.16440952,No,31,11485,RPE1
PTMA,ILF3-DT,PTMA+ctrl,0.0207215306948319,-0.8098316,Yes,180,11485,RPE1
PTMA,FST,PTMA+ctrl,0.0070701621479398,-0.84373295,Yes,180,11485,RPE1
PTMA,HDDC3,PTMA+ctrl,6.39958063658534e-05,-1.2197182,Yes,180,11485,RPE1
PTMA,TDRD3,PTMA+ctrl,0.9733882263887752,-0.0046007633,No,180,11485,RPE1
PTMA,NUDT4,PTMA+ctrl,0.0775377711789914,0.19789648,No,180,11485,RPE1
PTMA,KIAA0753,PTMA+ctrl,0.902383238876239,-0.043898344,No,180,11485,RPE1
ZBTB14,DMRTA1,ZBTB14+ctrl,0.0152092819601187,1.0792438,Yes,58,11485,RPE1
ZBTB14,C5orf46,ZBTB14+ctrl,0.0177881695145722,0.6537404,Yes,58,11485,RPE1
ZBTB14,ADAMTS6,ZBTB14+ctrl,0.013517245867973,0.6567769,Yes,58,11485,RPE1
ZBTB14,RFX7,ZBTB14+ctrl,0.8738239935492048,0.04186082,No,58,11485,RPE1
ZBTB14,CDC42EP3,ZBTB14+ctrl,0.5766667803005185,0.023553275,No,58,11485,RPE1
ZBTB14,MDC1,ZBTB14+ctrl,0.0611027870320686,-2.041445,No,58,11485,RPE1
KARS,GABARAPL2,KARS+ctrl,0.0002588484926515,-0.9807159,Yes,26,11485,RPE1
KARS,BAG5,KARS+ctrl,0.0309248230706076,-1.3508766,Yes,26,11485,RPE1
KARS,TK1,KARS+ctrl,0.0154683322011366,-0.70409733,Yes,26,11485,RPE1
KARS,UBE2H,KARS+ctrl,0.2260327702342154,-0.41742885,No,26,11485,RPE1
KARS,ARFGEF3,KARS+ctrl,0.4444605443085361,0.80988,No,26,11485,RPE1
KARS,ZBTB20,KARS+ctrl,0.3979755080883292,0.5767052,No,26,11485,RPE1
HSD17B10,PTPRF,HSD17B10+ctrl,2.748802548823012e-34,-1.2360697,Yes,809,11485,RPE1
HSD17B10,CTSZ,HSD17B10+ctrl,0.0001346820066681,-0.5143733,Yes,809,11485,RPE1
HSD17B10,MT-ATP8,HSD17B10+ctrl,8.802001448896648e-98,1.1536427,Yes,809,11485,RPE1
HSD17B10,DUSP14,HSD17B10+ctrl,0.3924790514264105,-0.054827332,No,809,11485,RPE1
HSD17B10,HSD17B11,HSD17B10+ctrl,0.6305882982249832,-0.060515642,No,809,11485,RPE1
HSD17B10,GEMIN8,HSD17B10+ctrl,0.3526736102094495,0.26539612,No,809,11485,RPE1
SNW1,ORC6,SNW1+ctrl,0.0012830091274517,-0.7845483,Yes,88,11485,RPE1
SNW1,DIXDC1,SNW1+ctrl,0.0019855148995417,-1.1015526,Yes,88,11485,RPE1
SNW1,UHRF1,SNW1+ctrl,0.0131666677621887,-0.79452896,Yes,88,11485,RPE1
SNW1,KATNA1,SNW1+ctrl,0.2717996312248361,-0.46337152,No,88,11485,RPE1
SNW1,STIP1,SNW1+ctrl,0.2126569888041838,-0.12322236,No,88,11485,RPE1
SNW1,SRGAP2B,SNW1+ctrl,0.4552701736516762,-0.5400958,No,88,11485,RPE1
PPA1,RACGAP1,PPA1+ctrl,0.0058095107953729,-0.6413263,Yes,128,11485,RPE1
PPA1,FAM83D,PPA1+ctrl,0.0329945809056531,-0.7787869,Yes,128,11485,RPE1
PPA1,FAM111B,PPA1+ctrl,0.0071753931193542,-0.7271069,Yes,128,11485,RPE1
PPA1,CNOT9,PPA1+ctrl,0.2482914212677346,-0.24468052,No,128,11485,RPE1
PPA1,MLF1,PPA1+ctrl,0.3557653002558555,-0.27822804,No,128,11485,RPE1
PPA1,SLK,PPA1+ctrl,0.95776688359209,0.015320092,No,128,11485,RPE1
SBDS,TGIF1,SBDS+ctrl,0.0292917756026825,0.82104146,Yes,74,11485,RPE1
SBDS,TSLP,SBDS+ctrl,0.0313576381002239,1.3363688,Yes,74,11485,RPE1
SBDS,LPCAT1,SBDS+ctrl,0.0199725403787937,-1.5242748,Yes,74,11485,RPE1
SBDS,PIGG,SBDS+ctrl,0.9686653363386256,-0.07843089,No,74,11485,RPE1
SBDS,NECAP1,SBDS+ctrl,0.476178063689023,0.32024193,No,74,11485,RPE1
SBDS,PLK4,SBDS+ctrl,0.8937811205461079,-0.10486841,No,74,11485,RPE1
EIF4H,USP37,EIF4H+ctrl,0.0295796862821786,-0.98477006,Yes,148,11485,RPE1
EIF4H,FBXO28,EIF4H+ctrl,0.0478634052527453,-1.0009694,Yes,148,11485,RPE1
EIF4H,ERCC5,EIF4H+ctrl,0.033954035674489,-0.62799215,Yes,148,11485,RPE1
EIF4H,ZNF652,EIF4H+ctrl,0.9355140011805912,0.0014510155,No,148,11485,RPE1
EIF4H,CRNKL1,EIF4H+ctrl,0.4260384819679494,-0.21387196,No,148,11485,RPE1
EIF4H,CLIC4,EIF4H+ctrl,0.8640728506044718,0.017615601,No,148,11485,RPE1
USP8,DHX9,USP8+ctrl,0.006885258588305,-0.50218534,Yes,45,11485,RPE1
USP8,NRBF2,USP8+ctrl,0.010535477499663,0.5678652,Yes,45,11485,RPE1
USP8,MAGI1,USP8+ctrl,0.0197783884365148,1.2518266,Yes,45,11485,RPE1
USP8,NSUN5,USP8+ctrl,0.6374094838048768,-0.41764092,No,45,11485,RPE1
USP8,TOB2,USP8+ctrl,0.2282041248620432,-1.4871569,No,45,11485,RPE1
USP8,SCML1,USP8+ctrl,0.117211789132672,-2.4476497,No,45,11485,RPE1
ZMAT2,GNB5,ZMAT2+ctrl,0.0173218212847513,-0.6823666,Yes,192,11485,RPE1
ZMAT2,GPSM2,ZMAT2+ctrl,0.0023871758967733,-1.3117774,Yes,192,11485,RPE1
ZMAT2,ENOSF1,ZMAT2+ctrl,0.0004642934853585,-1.792356,Yes,192,11485,RPE1
ZMAT2,MN1,ZMAT2+ctrl,0.9013020217959096,-0.40895796,No,192,11485,RPE1
ZMAT2,ING5,ZMAT2+ctrl,0.4282904233551312,-0.33758378,No,192,11485,RPE1
ZMAT2,SIX4,ZMAT2+ctrl,0.2673487115706979,0.27839923,No,192,11485,RPE1
IK,MAP7D3,IK+ctrl,1.820456462227266e-06,-0.8128711,Yes,191,11485,RPE1
IK,PTX3,IK+ctrl,0.0001549929197478,-0.578415,Yes,191,11485,RPE1
IK,NTN4,IK+ctrl,0.0014295268228055,-0.6633922,Yes,191,11485,RPE1
IK,RABAC1,IK+ctrl,0.0191098546778167,0.07820135,No,191,11485,RPE1
IK,ZFYVE9,IK+ctrl,0.1538153037530948,-0.48614645,No,191,11485,RPE1
IK,ZNF330,IK+ctrl,0.3753917085304505,0.16144681,No,191,11485,RPE1
CHMP6,ZNF699,CHMP6+ctrl,0.032360419060093,1.1623094,Yes,104,11485,RPE1
CHMP6,ASAP2,CHMP6+ctrl,0.0020585955511803,-0.51119727,Yes,104,11485,RPE1
CHMP6,KNSTRN,CHMP6+ctrl,2.6119940973569974e-07,-1.3865056,Yes,104,11485,RPE1
CHMP6,SLC9A7,CHMP6+ctrl,0.8102419476275533,-0.2826903,No,104,11485,RPE1
CHMP6,ZNF254,CHMP6+ctrl,0.8798418123197675,-0.24276447,No,104,11485,RPE1
CHMP6,MAP3K20,CHMP6+ctrl,0.0050778951210459,-0.38817543,No,104,11485,RPE1
RPN1,KNL1,RPN1+ctrl,0.0034161379507797,-0.93812335,Yes,69,11485,RPE1
RPN1,TRAM1,RPN1+ctrl,3.8806520480641096e-09,0.6354217,Yes,69,11485,RPE1
RPN1,CEP78,RPN1+ctrl,0.0134573097157355,-0.7620642,Yes,69,11485,RPE1
RPN1,FYN,RPN1+ctrl,0.3670900137775245,0.30046284,No,69,11485,RPE1
RPN1,MEX3D,RPN1+ctrl,0.4164609337880037,-0.8391719,No,69,11485,RPE1
RPN1,SERPINE2,RPN1+ctrl,0.0242786970434605,-0.3188401,No,69,11485,RPE1
MRPL36,MT-ATP8,MRPL36+ctrl,1.1117711007021045e-210,1.2252002,Yes,1565,11485,RPE1
MRPL36,GGA2,MRPL36+ctrl,1.5128997516098912e-40,-2.9551282,Yes,1565,11485,RPE1
MRPL36,LAMP1,MRPL36+ctrl,0.0,-2.857851,Yes,1565,11485,RPE1
MRPL36,TMBIM1,MRPL36+ctrl,0.330608581024308,-0.14664292,No,1565,11485,RPE1
MRPL36,ANKRD11,MRPL36+ctrl,0.7173629896934142,-0.0076704025,No,1565,11485,RPE1
MRPL36,BIRC2,MRPL36+ctrl,0.9106237114687032,0.007189274,No,1565,11485,RPE1
ZNF718,TCF19,ZNF718+ctrl,0.0006711249657216,-0.86043954,Yes,400,11485,RPE1
ZNF718,UNG,ZNF718+ctrl,0.017895717283021,-0.5282016,Yes,400,11485,RPE1
ZNF718,ZNF718,ZNF718+ctrl,0.000233767512771,-22.815351,Yes,400,11485,RPE1
ZNF718,PSEN1,ZNF718+ctrl,0.6018634246426801,-0.22786307,No,400,11485,RPE1
ZNF718,GORAB,ZNF718+ctrl,0.8193759299970236,-0.13526392,No,400,11485,RPE1
ZNF718,KRAS,ZNF718+ctrl,0.5972415596542084,0.04197651,No,400,11485,RPE1
ATXN10,FBXO21,ATXN10+ctrl,0.0230688073780792,0.73531127,Yes,55,11485,RPE1
ATXN10,CMSS1,ATXN10+ctrl,0.0001919349886024,0.6912334,Yes,55,11485,RPE1
ATXN10,TAOK1,ATXN10+ctrl,0.0125464436804276,0.5076711,Yes,55,11485,RPE1
ATXN10,AP1S3,ATXN10+ctrl,0.9261370590902112,0.0023133755,No,55,11485,RPE1
ATXN10,KDM6A,ATXN10+ctrl,0.9098600802960292,-0.061786413,No,55,11485,RPE1
ATXN10,VPS26A,ATXN10+ctrl,0.0004077707131422,0.42366457,No,55,11485,RPE1
TMEM242,SLC26A4,TMEM242+ctrl,0.0056543194931478,-0.88882565,Yes,597,11485,RPE1
TMEM242,TRIM4,TMEM242+ctrl,0.0077469609771554,-0.6644225,Yes,597,11485,RPE1
TMEM242,FEM1B,TMEM242+ctrl,0.0002853855658983,-0.75615096,Yes,597,11485,RPE1
TMEM242,EHBP1L1,TMEM242+ctrl,0.9634027783709852,0.018934727,No,597,11485,RPE1
TMEM242,MAT2A,TMEM242+ctrl,0.9172397706734235,-0.001127392,No,597,11485,RPE1
TMEM242,CDR2,TMEM242+ctrl,0.3820479460712837,-0.14713502,No,597,11485,RPE1
HSPA9,AURKA,HSPA9+ctrl,1.1711259847059378e-09,-2.6476684,Yes,94,11485,RPE1
HSPA9,PARP1,HSPA9+ctrl,2.4861677233294e-18,-1.6630231,Yes,94,11485,RPE1
HSPA9,RAP2B,HSPA9+ctrl,0.0008167842324953,0.7072276,Yes,94,11485,RPE1
HSPA9,NBEA,HSPA9+ctrl,0.1524335768720769,0.5586796,No,94,11485,RPE1
HSPA9,VGLL4,HSPA9+ctrl,0.107039591543434,0.27020633,No,94,11485,RPE1
HSPA9,ZBTB37,HSPA9+ctrl,0.3563248062012913,-0.9139457,No,94,11485,RPE1
MAT2A,RGS12,MAT2A+ctrl,0.0398476339540051,-1.371918,Yes,152,11485,RPE1
MAT2A,ARHGAP11A,MAT2A+ctrl,0.006561248107335,-0.53716695,Yes,152,11485,RPE1
MAT2A,DEPDC1,MAT2A+ctrl,0.0001880548453581,-0.6908454,Yes,152,11485,RPE1
MAT2A,ZC3HAV1,MAT2A+ctrl,0.5719734333884733,-0.19246197,No,152,11485,RPE1
MAT2A,AP1AR,MAT2A+ctrl,0.4537025014951376,-0.3608253,No,152,11485,RPE1
MAT2A,HINT3,MAT2A+ctrl,0.7820256603656988,0.11245608,No,152,11485,RPE1
CDC6,FANCA,CDC6+ctrl,0.001500430810103,-4.569434,Yes,78,11485,RPE1
CDC6,TSR1,CDC6+ctrl,1.2228278831165338e-05,-0.7761679,Yes,78,11485,RPE1
CDC6,HIST1H1B,CDC6+ctrl,5.790243354678208e-07,-4.6872044,Yes,78,11485,RPE1
CDC6,NRK,CDC6+ctrl,0.9338157405002928,-0.06812096,No,78,11485,RPE1
CDC6,TNPO2,CDC6+ctrl,0.4209027697266597,0.3285861,No,78,11485,RPE1
CDC6,ZKSCAN8,CDC6+ctrl,0.5261578494174146,0.3188088,No,78,11485,RPE1
INTS3,SFPQ,INTS3+ctrl,2.0096139074672245e-12,-0.7460978,Yes,65,11485,RPE1
INTS3,TSC22D4,INTS3+ctrl,0.0108425403997407,0.69227314,Yes,65,11485,RPE1
INTS3,UBL3,INTS3+ctrl,0.0014461309482087,0.88877916,Yes,65,11485,RPE1
INTS3,LAP3,INTS3+ctrl,0.9387899229232606,0.044757843,No,65,11485,RPE1
INTS3,DGKE,INTS3+ctrl,0.3380665191753033,-1.4539263,No,65,11485,RPE1
INTS3,CREBZF,INTS3+ctrl,0.926022449471669,0.111162424,No,65,11485,RPE1
MCM3,MXD3,MCM3+ctrl,0.0048937049524107,-1.6664333,Yes,179,11485,RPE1
MCM3,DMD,MCM3+ctrl,0.0001336545406872,1.0906818,Yes,179,11485,RPE1
MCM3,RAD21,MCM3+ctrl,2.0329660211732203e-21,-0.8634998,Yes,179,11485,RPE1
MCM3,CSNK2A2,MCM3+ctrl,0.9931731173441568,-0.059539557,No,179,11485,RPE1
MCM3,NT5C2,MCM3+ctrl,0.6032887267582527,0.04428053,No,179,11485,RPE1
MCM3,UBR5,MCM3+ctrl,0.3964163348140778,-0.13649797,No,179,11485,RPE1
DDX47,LYAR,DDX47+ctrl,0.0007627752090057,-0.92785573,Yes,93,11485,RPE1
DDX47,MKI67,DDX47+ctrl,1.0869146811287816e-28,-2.9716048,Yes,93,11485,RPE1
DDX47,VCAN,DDX47+ctrl,2.409141365576945e-33,0.69523567,Yes,93,11485,RPE1
DDX47,ZMYM4,DDX47+ctrl,0.1255340023114635,0.26812065,No,93,11485,RPE1
DDX47,C16orf87,DDX47+ctrl,0.8539654898920209,0.19065762,No,93,11485,RPE1
DDX47,HPF1,DDX47+ctrl,0.0312447124232458,-0.35253108,No,93,11485,RPE1
PNISR,PLK1,PNISR+ctrl,0.0180314724278604,-0.72416794,Yes,64,11485,RPE1
PNISR,SELENOM,PNISR+ctrl,0.0055288673101628,0.72655505,Yes,64,11485,RPE1
PNISR,VPS13C,PNISR+ctrl,0.0022406596325171,-0.83947194,Yes,64,11485,RPE1
PNISR,CAMSAP2,PNISR+ctrl,0.5923549557314459,-0.12996614,No,64,11485,RPE1
PNISR,NUP58,PNISR+ctrl,0.7675784527613089,-0.09060156,No,64,11485,RPE1
PNISR,RRAS,PNISR+ctrl,0.0783964667438836,0.2183555,No,64,11485,RPE1
GPS1,TRIM7,GPS1+ctrl,0.0036296578038039,-2.9089148,Yes,226,11485,RPE1
GPS1,GPC1,GPS1+ctrl,3.9321126974778755e-09,0.94339764,Yes,226,11485,RPE1
GPS1,SLF2,GPS1+ctrl,9.557451443377135e-09,-0.9936836,Yes,226,11485,RPE1
GPS1,GNL3,GPS1+ctrl,7.469341981797687e-07,-0.35918167,No,226,11485,RPE1
GPS1,TSPAN6,GPS1+ctrl,0.8601525443932414,-0.009374142,No,226,11485,RPE1
GPS1,AGO3,GPS1+ctrl,0.3543838184268968,0.12588048,No,226,11485,RPE1
LMO2,ZMAT3,LMO2+ctrl,1.869692628835328e-05,0.54877996,Yes,268,11485,RPE1
LMO2,PLA2R1,LMO2+ctrl,0.0417065882296636,-1.0734203,Yes,268,11485,RPE1
LMO2,LPAR1,LMO2+ctrl,0.0125446033341412,-0.51799226,Yes,268,11485,RPE1
LMO2,LYRM1,LMO2+ctrl,0.3066465399690743,-0.2090857,No,268,11485,RPE1
LMO2,RAB13,LMO2+ctrl,0.338024211287517,0.057111774,No,268,11485,RPE1
LMO2,PAXBP1,LMO2+ctrl,0.7232898746980285,-0.044950962,No,268,11485,RPE1
LTBP4,GSDMD,LTBP4+ctrl,0.0054245524531196,-1.6041849,Yes,107,11485,RPE1
LTBP4,CAPRIN2,LTBP4+ctrl,2.509203628788048e-05,-1.2452744,Yes,107,11485,RPE1
LTBP4,ZIM3,LTBP4+ctrl,7.621474120896666e-06,0.6462075,Yes,107,11485,RPE1
LTBP4,KHDC4,LTBP4+ctrl,0.2244715224997571,-0.25482345,No,107,11485,RPE1
LTBP4,SPAG9,LTBP4+ctrl,0.2591771818586661,0.096161455,No,107,11485,RPE1
LTBP4,DDAH2,LTBP4+ctrl,0.0743999903148336,0.35076237,No,107,11485,RPE1
TARDBP,NUDT4,TARDBP+ctrl,1.5298491175734823e-39,0.56494087,Yes,1603,11485,RPE1
TARDBP,PDCD4,TARDBP+ctrl,7.152088068217086e-16,0.5015472,Yes,1603,11485,RPE1
TARDBP,RBL1,TARDBP+ctrl,7.047012137892738e-07,-0.59710765,Yes,1603,11485,RPE1
TARDBP,MAP3K2,TARDBP+ctrl,0.1759117212259793,-0.10086143,No,1603,11485,RPE1
TARDBP,NME4,TARDBP+ctrl,0.0003977839793996,0.07101154,No,1603,11485,RPE1
TARDBP,TRA2B,TARDBP+ctrl,1.1546655535780483e-06,-0.1592356,No,1603,11485,RPE1
SPCS3,MOSPD3,SPCS3+ctrl,0.0462928150031453,-1.0902486,Yes,128,11485,RPE1
SPCS3,THBS1,SPCS3+ctrl,1.4824402212517866e-19,-0.702886,Yes,128,11485,RPE1
SPCS3,TMEM101,SPCS3+ctrl,0.001304812160103,0.7772218,Yes,128,11485,RPE1
SPCS3,KIF13B,SPCS3+ctrl,0.5054783297451255,0.5597222,No,128,11485,RPE1
SPCS3,ELF1,SPCS3+ctrl,0.3283049205064106,-0.36136174,No,128,11485,RPE1
SPCS3,FAM8A1,SPCS3+ctrl,0.3873405256934864,-0.69379497,No,128,11485,RPE1
SAP30BP,HMGB2,SAP30BP+ctrl,0.0069979803162127,-0.7048919,Yes,34,11485,RPE1
SAP30BP,CENPM,SAP30BP+ctrl,7.849258581353742e-05,-1.7496078,Yes,34,11485,RPE1
SAP30BP,ABL2,SAP30BP+ctrl,0.0498310781990298,0.51306415,Yes,34,11485,RPE1
SAP30BP,CDKN2A,SAP30BP+ctrl,0.0016998823311076,0.24449658,No,34,11485,RPE1
SAP30BP,CCDC6,SAP30BP+ctrl,0.388834574221892,0.353526,No,34,11485,RPE1
SAP30BP,IL6ST,SAP30BP+ctrl,0.1321537047844822,0.29442918,No,34,11485,RPE1
FAM136A,PLCB4,FAM136A+ctrl,0.0020872323605769,-0.5417981,Yes,504,11485,RPE1
FAM136A,FAM136A,FAM136A+ctrl,2.252917242566892e-157,-26.052542,Yes,504,11485,RPE1
FAM136A,TMEM246,FAM136A+ctrl,0.0035163369638924,-0.61212826,Yes,504,11485,RPE1
FAM136A,SMAD5,FAM136A+ctrl,0.4721572469476173,-0.05925268,No,504,11485,RPE1
FAM136A,PVR,FAM136A+ctrl,0.4570735250604393,0.06943202,No,504,11485,RPE1
FAM136A,DNAJC11,FAM136A+ctrl,0.1203408234947076,0.20677042,No,504,11485,RPE1
JMJD6,HYI,JMJD6+ctrl,3.833536502037745e-07,-0.58915037,Yes,183,11485,RPE1
JMJD6,SNHG19,JMJD6+ctrl,5.5874369577977157e-08,-0.94441974,Yes,183,11485,RPE1
JMJD6,DDIT4,JMJD6+ctrl,0.010910394269261,0.978724,Yes,183,11485,RPE1
JMJD6,DST,JMJD6+ctrl,0.2850853051749863,-0.03852731,No,183,11485,RPE1
JMJD6,GCLC,JMJD6+ctrl,0.5222193337354224,-0.2769971,No,183,11485,RPE1
JMJD6,RBM19,JMJD6+ctrl,0.3194368645573742,-0.24909043,No,183,11485,RPE1
SERF2,SNHG14,SERF2+ctrl,0.0078812734658675,0.97621346,Yes,33,11485,RPE1
SERF2,TRIM22,SERF2+ctrl,0.032165094931937,1.5890245,Yes,33,11485,RPE1
SERF2,MYH10,SERF2+ctrl,0.0181728490523663,-0.7376246,Yes,33,11485,RPE1
SERF2,SPATA20,SERF2+ctrl,0.8641468793861966,0.060163975,No,33,11485,RPE1
SERF2,ING1,SERF2+ctrl,0.4075570752174605,-1.2131224,No,33,11485,RPE1
SERF2,CCZ1,SERF2+ctrl,0.7926892925521178,-0.11870456,No,33,11485,RPE1
DDX59,MCM6,DDX59+ctrl,0.0438147260448999,-0.75716555,Yes,46,11485,RPE1
DDX59,TOP2A,DDX59+ctrl,0.0012541267836324,-0.8129467,Yes,46,11485,RPE1
DDX59,FBXO32,DDX59+ctrl,0.0016381298386094,0.7611522,Yes,46,11485,RPE1
DDX59,BLOC1S4,DDX59+ctrl,0.1144740528284346,0.37488306,No,46,11485,RPE1
DDX59,FAM228B,DDX59+ctrl,0.414103802644278,0.6866298,No,46,11485,RPE1
DDX59,HAUS4,DDX59+ctrl,0.5433687148420152,-0.45226645,No,46,11485,RPE1
SART1,KIAA1109,SART1+ctrl,0.0374626133872097,-0.52649534,Yes,95,11485,RPE1
SART1,CPSF2,SART1+ctrl,2.8046596562695845e-06,-1.0623175,Yes,95,11485,RPE1
SART1,GNL2,SART1+ctrl,0.0004496251085336,-0.73034406,Yes,95,11485,RPE1
SART1,ZBTB24,SART1+ctrl,0.3190754170377532,0.876806,No,95,11485,RPE1
SART1,ZBED4,SART1+ctrl,0.3076571376562218,-0.24968266,No,95,11485,RPE1
SART1,RIN2,SART1+ctrl,0.2138665441706031,-0.24167347,No,95,11485,RPE1
